unit,x,y,food,frozen food,office supplies,furniture,daily necessities
A15104,194,72,0,0,0,0,0
A15105,195,72,0,0,0,0,0
A15106,196,72,0,0,0,0,0
A15107,197,72,0,0,0,0,0
A15108,198,72,0,0,0,0,0
A15109,199,72,0,0,0,0,0
A15110,200,72,0,0,0,0,0
A15111,201,72,0,0,0,0,0
A15112,202,72,0,0,0,0,0
A15113,203,72,0,0,0,0,0
A15114,204,72,0,0,0,0,0
A15115,205,72,0,0,0,0,0
A15116,206,72,0,0,0,0,0
A15117,207,72,0,0,0,0,0
A15118,208,72,0,0,0,0,0
A15119,209,72,0,0,0,0,0
A15120,210,72,0,0,0,0,0
A15121,1,73,0,0,0,0,0
A15122,2,73,0,0,0,0,0
A15123,3,73,0,0,0,0,0
A15124,4,73,0,0,0,0,0
A15125,5,73,0,0,0,0,0
A15126,6,73,0,0,0,0,0
A15127,7,73,0,0,0,0,0
A15128,8,73,0,0,0,0,0
A15129,9,73,0,0,0,0,0
A15130,10,73,0,0,0,0,0
A15131,11,73,0,0,0,0,0
A15132,12,73,0,0,0,0,0
A15133,13,73,0,0,0,0,0
A15134,14,73,0,0,0,0,0
A15135,15,73,0,0,0,0,0
A15136,16,73,9465,7730,9030,3.545,0.525
A15137,17,73,9465,7730,9030,3.545,0.525
A15138,18,73,9465,7730,9030,3.545,0.525
A15139,19,73,0,0,0,0,0
A15140,20,73,24387,15148,25612,5.243,2.221
A15141,21,73,24387,15148,25612,5.243,2.221
A15142,22,73,24387,15148,25612,5.243,2.221
A15143,23,73,0,0,0,0,0
A15144,24,73,0,0,0,0,0
A15145,25,73,0,0,0,0,0
A15146,26,73,24387,15148,25612,5.243,2.221
A15147,27,73,24387,15148,25612,5.243,2.221
A15148,28,73,24387,15148,25612,5.243,2.221
A15149,29,73,24387,15148,25612,5.243,2.221
A15150,30,73,24387,15148,25612,5.243,2.221
A15151,31,73,24387,15148,25612,5.243,2.221
A15152,32,73,24387,15148,25612,5.243,2.221
A15153,33,73,24387,15148,25612,5.243,2.221
A15154,34,73,0,0,0,0,0
A15155,35,73,0,0,0,0,0
A15156,36,73,0,0,0,0,0
A15157,37,73,0,0,0,0,0
A15158,38,73,0,0,0,0,0
A15159,39,73,0,0,0,0,0
A15160,40,73,0,0,0,0,0
A15161,41,73,0,0,0,0,0
A15162,42,73,0,0,0,0,0
A15163,43,73,0,0,0,0,0
A15164,44,73,0,0,0,0,0
A15165,45,73,0,0,0,0,0
A15166,46,73,0,0,0,0,0
A15167,47,73,0,0,0,0,0
A15168,48,73,0,0,0,0,0
A15169,49,73,0,0,0,0,0
A15170,50,73,0,0,0,0,0
A15171,51,73,0,0,0,0,0
A15172,52,73,0,0,0,0,0
A15173,53,73,0,0,0,0,0
A15174,54,73,0,0,0,0,0
A15175,55,73,0,0,0,0,0
A15176,56,73,0,0,0,0,0
A15177,57,73,0,0,0,0,0
A15178,58,73,0,0,0,0,0
A15179,59,73,2343,1548,2353,0.43,0.19
A15180,60,73,2343,1548,2353,0.43,0.19
A15181,61,73,2343,1548,2353,0.43,0.19
A15182,62,73,2343,1548,2353,0.43,0.19
A15183,63,73,2343,1548,2353,0.43,0.19
A15184,64,73,2343,1548,2353,0.43,0.19
A15185,65,73,2343,1548,2353,0.43,0.19
A15186,66,73,2343,1548,2353,0.43,0.19
A15187,67,73,2343,1548,2353,0.43,0.19
A15188,68,73,2343,1548,2353,0.43,0.19
A15189,69,73,2343,1548,2353,0.43,0.19
A15190,70,73,0,0,0,0,0
A15191,71,73,0,0,0,0,0
A15192,72,73,0,0,0,0,0
A15193,73,73,0,0,0,0,0
A15194,74,73,0,0,0,0,0
A15195,75,73,0,0,0,0,0
A15196,76,73,0,0,0,0,0
A15197,77,73,0,0,0,0,0
A15198,78,73,0,0,0,0,0
A15199,79,73,0,0,0,0,0
A15200,80,73,0,0,0,0,0
A15201,81,73,0,0,0,0,0
A15202,82,73,0,0,0,0,0
A15203,83,73,0,0,0,0,0
A15204,84,73,0,0,0,0,0
A15205,85,73,0,0,0,0,0
A15206,86,73,0,0,0,0,0
A15207,87,73,0,0,0,0,0
A15208,88,73,0,0,0,0,0
A15209,89,73,0,0,0,0,0
A15210,90,73,0,0,0,0,0
A15211,91,73,0,0,0,0,0
A15212,92,73,0,0,0,0,0
A15213,93,73,0,0,0,0,0
A15214,94,73,0,0,0,0,0
A15215,95,73,0,0,0,0,0
A15216,96,73,0,0,0,0,0
A15217,97,73,0,0,0,0,0
A15218,98,73,0,0,0,0,0
A15219,99,73,0,0,0,0,0
A15220,100,73,0,0,0,0,0
A15221,101,73,0,0,0,0,0
A15222,102,73,0,0,0,0,0
A15223,103,73,0,0,0,0,0
A15224,104,73,0,0,0,0,0
A15225,105,73,0,0,0,0,0
A15226,106,73,0,0,0,0,0
A15227,107,73,0,0,0,0,0
A15228,108,73,0,0,0,0,0
A15229,109,73,0,0,0,0,0
A15230,110,73,0,0,0,0,0
A15231,111,73,0,0,0,0,0
A15232,112,73,0,0,0,0,0
A15233,113,73,0,0,0,0,0
A15234,114,73,0,0,0,0,0
A15235,115,73,0,0,0,0,0
A15236,116,73,0,0,0,0,0
A15237,117,73,0,0,0,0,0
A15238,118,73,0,0,0,0,0
A15239,119,73,0,0,0,0,0
A15240,120,73,0,0,0,0,0
A15241,121,73,0,0,0,0,0
A15242,122,73,0,0,0,0,0
A15243,123,73,0,0,0,0,0
A15244,124,73,0,0,0,0,0
A15245,125,73,0,0,0,0,0
A15246,126,73,0,0,0,0,0
A15247,127,73,2070,1300,3220,0.46,0.43
A15248,128,73,2070,1300,3220,0.46,0.43
A15249,129,73,0,0,0,0,0
A15250,130,73,0,0,0,0,0
A15251,131,73,0,0,0,0,0
A15252,132,73,0,0,0,0,0
A15253,133,73,0,0,0,0,0
A15254,134,73,0,0,0,0,0
A15255,135,73,0,0,0,0,0
A15256,136,73,0,0,0,0,0
A15257,137,73,0,0,0,0,0
A15258,138,73,0,0,0,0,0
A15259,139,73,0,0,0,0,0
A15260,140,73,0,0,0,0,0
A15261,141,73,0,0,0,0,0
A15262,142,73,0,0,0,0,0
A15263,143,73,0,0,0,0,0
A15264,144,73,0,0,0,0,0
A15265,145,73,0,0,0,0,0
A15266,146,73,0,0,0,0,0
A15267,147,73,0,0,0,0,0
A15268,148,73,0,0,0,0,0
A15269,149,73,0,0,0,0,0
A15270,150,73,0,0,0,0,0
A15271,151,73,0,0,0,0,0
A15272,152,73,0,0,0,0,0
A15273,153,73,0,0,0,0,0
A15274,154,73,0,0,0,0,0
A15275,155,73,0,0,0,0,0
A15276,156,73,0,0,0,0,0
A15277,157,73,0,0,0,0,0
A15278,158,73,0,0,0,0,0
A15279,159,73,0,0,0,0,0
A15280,160,73,0,0,0,0,0
A15281,161,73,0,0,0,0,0
A15282,162,73,0,0,0,0,0
A15283,163,73,0,0,0,0,0
A15284,164,73,0,0,0,0,0
A15285,165,73,0,0,0,0,0
A15286,166,73,0,0,0,0,0
A15287,167,73,0,0,0,0,0
A15288,168,73,0,0,0,0,0
A15289,169,73,0,0,0,0,0
A15290,170,73,0,0,0,0,0
A15291,171,73,0,0,0,0,0
A15292,172,73,0,0,0,0,0
A15293,173,73,0,0,0,0,0
A15294,174,73,0,0,0,0,0
A15295,175,73,0,0,0,0,0
A15296,176,73,0,0,0,0,0
A15297,177,73,0,0,0,0,0
A15298,178,73,0,0,0,0,0
A15299,179,73,0,0,0,0,0
A15300,180,73,0,0,0,0,0
A15301,181,73,0,0,0,0,0
A15302,182,73,0,0,0,0,0
A15303,183,73,0,0,0,0,0
A15304,184,73,0,0,0,0,0
A15305,185,73,0,0,0,0,0
A15306,186,73,0,0,0,0,0
A15307,187,73,0,0,0,0,0
A15308,188,73,0,0,0,0,0
A15309,189,73,0,0,0,0,0
A15310,190,73,0,0,0,0,0
A15311,191,73,0,0,0,0,0
A15312,192,73,0,0,0,0,0
A15313,193,73,0,0,0,0,0
A15314,194,73,0,0,0,0,0
A15315,195,73,0,0,0,0,0
A15316,196,73,0,0,0,0,0
A15317,197,73,0,0,0,0,0
A15318,198,73,0,0,0,0,0
A15319,199,73,0,0,0,0,0
A15320,200,73,0,0,0,0,0
A15321,201,73,0,0,0,0,0
A15322,202,73,0,0,0,0,0
A15323,203,73,0,0,0,0,0
A15324,204,73,0,0,0,0,0
A15325,205,73,0,0,0,0,0
A15326,206,73,0,0,0,0,0
A15327,207,73,0,0,0,0,0
A15328,208,73,0,0,0,0,0
A15329,209,73,0,0,0,0,0
A15330,210,73,0,0,0,0,0
A15331,1,74,0,0,0,0,0
A15332,2,74,0,0,0,0,0
A15333,3,74,0,0,0,0,0
A15334,4,74,0,0,0,0,0
A15335,5,74,0,0,0,0,0
A15336,6,74,0,0,0,0,0
A15337,7,74,0,0,0,0,0
A15338,8,74,0,0,0,0,0
A15339,9,74,0,0,0,0,0
A15340,10,74,0,0,0,0,0
A15341,11,74,0,0,0,0,0
A15342,12,74,0,0,0,0,0
A15343,13,74,0,0,0,0,0
A15344,14,74,0,0,0,0,0
A15345,15,74,0,0,0,0,0
A15346,16,74,0,0,0,0,0
A15347,17,74,9465,7730,9030,3.545,0.525
A15348,18,74,9465,7730,9030,3.545,0.525
A15349,19,74,0,0,0,0,0
A15350,20,74,24387,15148,25612,5.243,2.221
A15351,21,74,24387,15148,25612,5.243,2.221
A15352,22,74,24387,15148,25612,5.243,2.221
A15353,23,74,0,0,0,0,0
A15354,24,74,0,0,0,0,0
A15355,25,74,24387,15148,25612,5.243,2.221
A15356,26,74,24387,15148,25612,5.243,2.221
A15357,27,74,24387,15148,25612,5.243,2.221
A15358,28,74,0,0,0,0,0
A15359,29,74,0,0,0,0,0
A15360,30,74,0,0,0,0,0
A15361,31,74,24387,15148,25612,5.243,2.221
A15362,32,74,24387,15148,25612,5.243,2.221
A15363,33,74,24387,15148,25612,5.243,2.221
A15364,34,74,0,0,0,0,0
A15365,35,74,24387,15148,25612,5.243,2.221
A15366,36,74,0,0,0,0,0
A15367,37,74,0,0,0,0,0
A15368,38,74,24387,15148,25612,5.243,2.221
A15369,39,74,24387,15148,25612,5.243,2.221
A15370,40,74,24387,15148,25612,5.243,2.221
A15371,41,74,24387,15148,25612,5.243,2.221
A15372,42,74,24387,15148,25612,5.243,2.221
A15373,43,74,0,0,0,0,0
A15374,44,74,0,0,0,0,0
A15375,45,74,0,0,0,0,0
A15376,46,74,0,0,0,0,0
A15377,47,74,0,0,0,0,0
A15378,48,74,0,0,0,0,0
A15379,49,74,0,0,0,0,0
A15380,50,74,0,0,0,0,0
A15381,51,74,0,0,0,0,0
A15382,52,74,0,0,0,0,0
A15383,53,74,0,0,0,0,0
A15384,54,74,0,0,0,0,0
A15385,55,74,0,0,0,0,0
A15386,56,74,0,0,0,0,0
A15387,57,74,0,0,0,0,0
A15388,58,74,0,0,0,0,0
A15389,59,74,8169,5296,8534,1.585,0.737
A15390,60,74,8169,5296,8534,1.585,0.737
A15391,61,74,8169,5296,8534,1.585,0.737
A15392,62,74,8169,5296,8534,1.585,0.737
A15393,63,74,8169,5296,8534,1.585,0.737
A15394,64,74,8169,5296,8534,1.585,0.737
A15395,65,74,8169,5296,8534,1.585,0.737
A15396,66,74,8169,5296,8534,1.585,0.737
A15397,67,74,8169,5296,8534,1.585,0.737
A15398,68,74,8169,5296,8534,1.585,0.737
A15399,69,74,8169,5296,8534,1.585,0.737
A15400,70,74,0,0,0,0,0
A15401,71,74,0,0,0,0,0
A15402,72,74,0,0,0,0,0
A15403,73,74,0,0,0,0,0
A15404,74,74,0,0,0,0,0
A15405,75,74,0,0,0,0,0
A15406,76,74,0,0,0,0,0
A15407,77,74,0,0,0,0,0
A15408,78,74,0,0,0,0,0
A15409,79,74,0,0,0,0,0
A15410,80,74,0,0,0,0,0
A15411,81,74,0,0,0,0,0
A15412,82,74,0,0,0,0,0
A15413,83,74,0,0,0,0,0
A15414,84,74,0,0,0,0,0
A15415,85,74,0,0,0,0,0
A15416,86,74,0,0,0,0,0
A15417,87,74,0,0,0,0,0
A15418,88,74,0,0,0,0,0
A15419,89,74,0,0,0,0,0
A15420,90,74,0,0,0,0,0
A15421,91,74,0,0,0,0,0
A15422,92,74,0,0,0,0,0
A15423,93,74,0,0,0,0,0
A15424,94,74,0,0,0,0,0
A15425,95,74,0,0,0,0,0
A15426,96,74,0,0,0,0,0
A15427,97,74,0,0,0,0,0
A15428,98,74,0,0,0,0,0
A15429,99,74,0,0,0,0,0
A15430,100,74,0,0,0,0,0
A15431,101,74,0,0,0,0,0
A15432,102,74,0,0,0,0,0
A15433,103,74,0,0,0,0,0
A15434,104,74,0,0,0,0,0
A15435,105,74,0,0,0,0,0
A15436,106,74,0,0,0,0,0
A15437,107,74,0,0,0,0,0
A15438,108,74,0,0,0,0,0
A15439,109,74,0,0,0,0,0
A15440,110,74,0,0,0,0,0
A15441,111,74,0,0,0,0,0
A15442,112,74,0,0,0,0,0
A15443,113,74,0,0,0,0,0
A15444,114,74,0,0,0,0,0
A15445,115,74,0,0,0,0,0
A15446,116,74,0,0,0,0,0
A15447,117,74,0,0,0,0,0
A15448,118,74,0,0,0,0,0
A15449,119,74,0,0,0,0,0
A15450,120,74,0,0,0,0,0
A15451,121,74,0,0,0,0,0
A15452,122,74,0,0,0,0,0
A15453,123,74,0,0,0,0,0
A15454,124,74,0,0,0,0,0
A15455,125,74,0,0,0,0,0
A15456,126,74,0,0,0,0,0
A15457,127,74,0,0,0,0,0
A15458,128,74,0,0,0,0,0
A15459,129,74,0,0,0,0,0
A15460,130,74,0,0,0,0,0
A15461,131,74,0,0,0,0,0
A15462,132,74,0,0,0,0,0
A15463,133,74,0,0,0,0,0
A15464,134,74,0,0,0,0,0
A15465,135,74,0,0,0,0,0
A15466,136,74,0,0,0,0,0
A15467,137,74,0,0,0,0,0
A15468,138,74,0,0,0,0,0
A15469,139,74,0,0,0,0,0
A15470,140,74,0,0,0,0,0
A15471,141,74,0,0,0,0,0
A15472,142,74,0,0,0,0,0
A15473,143,74,0,0,0,0,0
A15474,144,74,0,0,0,0,0
A15475,145,74,0,0,0,0,0
A15476,146,74,20232,13136,20587,3.897,1.699
A15477,147,74,20232,13136,20587,3.897,1.699
A15478,148,74,20232,13136,20587,3.897,1.699
A15479,149,74,20232,13136,20587,3.897,1.699
A15480,150,74,20232,13136,20587,3.897,1.699
A15481,151,74,20232,13136,20587,3.897,1.699
A15482,152,74,20232,13136,20587,3.897,1.699
A15483,153,74,20232,13136,20587,3.897,1.699
A15484,154,74,20232,13136,20587,3.897,1.699
A15485,155,74,0,0,0,0,0
A15486,156,74,0,0,0,0,0
A15487,157,74,0,0,0,0,0
A15488,158,74,4834.5,3753,5369,1.849,0.4465
A15489,159,74,4834.5,3753,5369,1.849,0.4465
A15490,160,74,4834.5,3753,5369,1.849,0.4465
A15491,161,74,4834.5,3753,5369,1.849,0.4465
A15492,162,74,4834.5,3753,5369,1.849,0.4465
A15493,163,74,4834.5,3753,5369,1.849,0.4465
A15494,164,74,4834.5,3753,5369,1.849,0.4465
A15495,165,74,0,0,0,0,0
A15496,166,74,0,0,0,0,0
A15497,167,74,0,0,0,0,0
A15498,168,74,0,0,0,0,0
A15499,169,74,0,0,0,0,0
A15500,170,74,0,0,0,0,0
A15501,171,74,0,0,0,0,0
A15502,172,74,0,0,0,0,0
A15503,173,74,0,0,0,0,0
A15504,174,74,0,0,0,0,0
A15505,175,74,0,0,0,0,0
A15506,176,74,0,0,0,0,0
A15507,177,74,0,0,0,0,0
A15508,178,74,0,0,0,0,0
A15509,179,74,0,0,0,0,0
A15510,180,74,0,0,0,0,0
A15511,181,74,0,0,0,0,0
A15512,182,74,0,0,0,0,0
A15513,183,74,0,0,0,0,0
A15514,184,74,0,0,0,0,0
A15515,185,74,0,0,0,0,0
A15516,186,74,0,0,0,0,0
A15517,187,74,0,0,0,0,0
A15518,188,74,0,0,0,0,0
A15519,189,74,0,0,0,0,0
A15520,190,74,0,0,0,0,0
A15521,191,74,0,0,0,0,0
A15522,192,74,0,0,0,0,0
A15523,193,74,0,0,0,0,0
A15524,194,74,0,0,0,0,0
A15525,195,74,0,0,0,0,0
A15526,196,74,0,0,0,0,0
A15527,197,74,0,0,0,0,0
A15528,198,74,0,0,0,0,0
A15529,199,74,0,0,0,0,0
A15530,200,74,0,0,0,0,0
A15531,201,74,0,0,0,0,0
A15532,202,74,0,0,0,0,0
A15533,203,74,0,0,0,0,0
A15534,204,74,0,0,0,0,0
A15535,205,74,0,0,0,0,0
A15536,206,74,0,0,0,0,0
A15537,207,74,0,0,0,0,0
A15538,208,74,0,0,0,0,0
A15539,209,74,0,0,0,0,0
A15540,210,74,0,0,0,0,0
A15541,1,75,0,0,0,0,0
A15542,2,75,0,0,0,0,0
A15543,3,75,0,0,0,0,0
A15544,4,75,0,0,0,0,0
A15545,5,75,0,0,0,0,0
A15546,6,75,0,0,0,0,0
A15547,7,75,0,0,0,0,0
A15548,8,75,0,0,0,0,0
A15549,9,75,0,0,0,0,0
A15550,10,75,0,0,0,0,0
A15551,11,75,0,0,0,0,0
A15552,12,75,0,0,0,0,0
A15553,13,75,0,0,0,0,0
A15554,14,75,0,0,0,0,0
A15555,15,75,0,0,0,0,0
A15556,16,75,0,0,0,0,0
A15557,17,75,0,0,0,0,0
A15558,18,75,0,0,0,0,0
A15559,19,75,0,0,0,0,0
A15560,20,75,24387,15148,25612,5.243,2.221
A15561,21,75,24387,15148,25612,5.243,2.221
A15562,22,75,24387,15148,25612,5.243,2.221
A15563,23,75,0,0,0,0,0
A15564,24,75,0,0,0,0,0
A15565,25,75,24387,15148,25612,5.243,2.221
A15566,26,75,0,0,0,0,0
A15567,27,75,0,0,0,0,0
A15568,28,75,24387,15148,25612,5.243,2.221
A15569,29,75,0,0,0,0,0
A15570,30,75,0,0,0,0,0
A15571,31,75,0,0,0,0,0
A15572,32,75,0,0,0,0,0
A15573,33,75,0,0,0,0,0
A15574,34,75,0,0,0,0,0
A15575,35,75,8253,6534,7114,0.853,0.405
A15576,36,75,8253,6534,7114,0.853,0.405
A15577,37,75,0,0,0,0,0
A15578,38,75,8253,6534,7114,0.853,0.405
A15579,39,75,8253,6534,7114,0.853,0.405
A15580,40,75,8253,6534,7114,0.853,0.405
A15581,41,75,8253,6534,7114,0.853,0.405
A15582,42,75,8253,6534,7114,0.853,0.405
A15583,43,75,0,0,0,0,0
A15584,44,75,0,0,0,0,0
A15585,45,75,0,0,0,0,0
A15586,46,75,0,0,0,0,0
A15587,47,75,0,0,0,0,0
A15588,48,75,0,0,0,0,0
A15589,49,75,0,0,0,0,0
A15590,50,75,0,0,0,0,0
A15591,51,75,0,0,0,0,0
A15592,52,75,0,0,0,0,0
A15593,53,75,0,0,0,0,0
A15594,54,75,0,0,0,0,0
A15595,55,75,0,0,0,0,0
A15596,56,75,0,0,0,0,0
A15597,57,75,0,0,0,0,0
A15598,58,75,0,0,0,0,0
A15599,59,75,0,0,0,0,0
A15600,60,75,0,0,0,0,0
A15601,61,75,0,0,0,0,0
A15602,62,75,0,0,0,0,0
A15603,63,75,0,0,0,0,0
A15604,64,75,0,0,0,0,0
A15605,65,75,7863,4954,8708,1.648,0.821
A15606,66,75,7863,4954,8708,1.648,0.821
A15607,67,75,7863,4954,8708,1.648,0.821
A15608,68,75,7863,4954,8708,1.648,0.821
A15609,69,75,7863,4954,8708,1.648,0.821
A15610,70,75,0,0,0,0,0
A15611,71,75,0,0,0,0,0
A15612,72,75,0,0,0,0,0
A15613,73,75,0,0,0,0,0
A15614,74,75,0,0,0,0,0
A15615,75,75,0,0,0,0,0
A15616,76,75,0,0,0,0,0
A15617,77,75,0,0,0,0,0
A15618,78,75,0,0,0,0,0
A15619,79,75,0,0,0,0,0
A15620,80,75,0,0,0,0,0
A15621,81,75,0,0,0,0,0
A15622,82,75,0,0,0,0,0
A15623,83,75,0,0,0,0,0
A15624,84,75,0,0,0,0,0
A15625,85,75,0,0,0,0,0
A15626,86,75,0,0,0,0,0
A15627,87,75,0,0,0,0,0
A15628,88,75,0,0,0,0,0
A15629,89,75,0,0,0,0,0
A15630,90,75,0,0,0,0,0
A15631,91,75,0,0,0,0,0
A15632,92,75,0,0,0,0,0
A15633,93,75,0,0,0,0,0
A15634,94,75,0,0,0,0,0
A15635,95,75,0,0,0,0,0
A15636,96,75,0,0,0,0,0
A15637,97,75,2691,1690,4186,0.598,0.559
A15638,98,75,2691,1690,4186,0.598,0.559
A15639,99,75,0,0,0,0,0
A15640,100,75,0,0,0,0,0
A15641,101,75,0,0,0,0,0
A15642,102,75,0,0,0,0,0
A15643,103,75,0,0,0,0,0
A15644,104,75,0,0,0,0,0
A15645,105,75,0,0,0,0,0
A15646,106,75,0,0,0,0,0
A15647,107,75,0,0,0,0,0
A15648,108,75,0,0,0,0,0
A15649,109,75,0,0,0,0,0
A15650,110,75,0,0,0,0,0
A15651,111,75,0,0,0,0,0
A15652,112,75,0,0,0,0,0
A15653,113,75,0,0,0,0,0
A15654,114,75,0,0,0,0,0
A15655,115,75,0,0,0,0,0
A15656,116,75,0,0,0,0,0
A15657,117,75,0,0,0,0,0
A15658,118,75,0,0,0,0,0
A15659,119,75,0,0,0,0,0
A15660,120,75,76245,46852,80665,16.796,7.072
A15661,121,75,76245,46852,80665,16.796,7.072
A15662,122,75,76245,46852,80665,16.796,7.072
A15663,123,75,0,0,0,0,0
A15664,124,75,0,0,0,0,0
A15665,125,75,0,0,0,0,0
A15666,126,75,0,0,0,0,0
A15667,127,75,0,0,0,0,0
A15668,128,75,0,0,0,0,0
A15669,129,75,0,0,0,0,0
A15670,130,75,0,0,0,0,0
A15671,131,75,0,0,0,0,0
A15672,132,75,0,0,0,0,0
A15673,133,75,0,0,0,0,0
A15674,134,75,0,0,0,0,0
A15675,135,75,0,0,0,0,0
A15676,136,75,0,0,0,0,0
A15677,137,75,0,0,0,0,0
A15678,138,75,0,0,0,0,0
A15679,139,75,0,0,0,0,0
A15680,140,75,0,0,0,0,0
A15681,141,75,0,0,0,0,0
A15682,142,75,0,0,0,0,0
A15683,143,75,0,0,0,0,0
A15684,144,75,0,0,0,0,0
A15685,145,75,20232,13136,20587,3.897,1.699
A15686,146,75,20232,13136,20587,3.897,1.699
A15687,147,75,20232,13136,20587,3.897,1.699
A15688,148,75,20232,13136,20587,3.897,1.699
A15689,149,75,20232,13136,20587,3.897,1.699
A15690,150,75,20232,13136,20587,3.897,1.699
A15691,151,75,20232,13136,20587,3.897,1.699
A15692,152,75,20232,13136,20587,3.897,1.699
A15693,153,75,20232,13136,20587,3.897,1.699
A15694,154,75,20232,13136,20587,3.897,1.699
A15695,155,75,0,0,0,0,0
A15696,156,75,0,0,0,0,0
A15697,157,75,4834.5,3753,5369,1.849,0.4465
A15698,158,75,4834.5,3753,5369,1.849,0.4465
A15699,159,75,4834.5,3753,5369,1.849,0.4465
A15700,160,75,4834.5,3753,5369,1.849,0.4465
A15701,161,75,4834.5,3753,5369,1.849,0.4465
A15702,162,75,4834.5,3753,5369,1.849,0.4465
A15703,163,75,4834.5,3753,5369,1.849,0.4465
A15704,164,75,4834.5,3753,5369,1.849,0.4465
A15705,165,75,4834.5,3753,5369,1.849,0.4465
A15706,166,75,0,0,0,0,0
A15707,167,75,0,0,0,0,0
A15708,168,75,0,0,0,0,0
A15709,169,75,0,0,0,0,0
A15710,170,75,0,0,0,0,0
A15711,171,75,0,0,0,0,0
A15712,172,75,0,0,0,0,0
A15713,173,75,0,0,0,0,0
A15714,174,75,0,0,0,0,0
A15715,175,75,0,0,0,0,0
A15716,176,75,0,0,0,0,0
A15717,177,75,0,0,0,0,0
A15718,178,75,0,0,0,0,0
A15719,179,75,0,0,0,0,0
A15720,180,75,0,0,0,0,0
A15721,181,75,0,0,0,0,0
A15722,182,75,0,0,0,0,0
A15723,183,75,0,0,0,0,0
A15724,184,75,0,0,0,0,0
A15725,185,75,0,0,0,0,0
A15726,186,75,0,0,0,0,0
A15727,187,75,0,0,0,0,0
A15728,188,75,0,0,0,0,0
A15729,189,75,0,0,0,0,0
A15730,190,75,0,0,0,0,0
A15731,191,75,0,0,0,0,0
A15732,192,75,0,0,0,0,0
A15733,193,75,0,0,0,0,0
A15734,194,75,0,0,0,0,0
A15735,195,75,0,0,0,0,0
A15736,196,75,0,0,0,0,0
A15737,197,75,0,0,0,0,0
A15738,198,75,0,0,0,0,0
A15739,199,75,0,0,0,0,0
A15740,200,75,0,0,0,0,0
A15741,201,75,0,0,0,0,0
A15742,202,75,0,0,0,0,0
A15743,203,75,0,0,0,0,0
A15744,204,75,0,0,0,0,0
A15745,205,75,0,0,0,0,0
A15746,206,75,0,0,0,0,0
A15747,207,75,0,0,0,0,0
A15748,208,75,0,0,0,0,0
A15749,209,75,0,0,0,0,0
A15750,210,75,0,0,0,0,0
A15751,1,76,0,0,0,0,0
A15752,2,76,0,0,0,0,0
A15753,3,76,0,0,0,0,0
A15754,4,76,0,0,0,0,0
A15755,5,76,0,0,0,0,0
A15756,6,76,0,0,0,0,0
A15757,7,76,0,0,0,0,0
A15758,8,76,0,0,0,0,0
A15759,9,76,0,0,0,0,0
A15760,10,76,0,0,0,0,0
A15761,11,76,0,0,0,0,0
A15762,12,76,0,0,0,0,0
A15763,13,76,0,0,0,0,0
A15764,14,76,0,0,0,0,0
A15765,15,76,0,0,0,0,0
A15766,16,76,0,0,0,0,0
A15767,17,76,0,0,0,0,0
A15768,18,76,0,0,0,0,0
A15769,19,76,0,0,0,0,0
A15770,20,76,0,0,0,0,0
A15771,21,76,25314,15880,26404,5.318,2.266
A15772,22,76,0,0,0,0,0
A15773,23,76,0,0,0,0,0
A15774,24,76,25314,15880,26404,5.318,2.266
A15775,25,76,25314,15880,26404,5.318,2.266
A15776,26,76,0,0,0,0,0
A15777,27,76,0,0,0,0,0
A15778,28,76,25314,15880,26404,5.318,2.266
A15779,29,76,0,0,0,0,0
A15780,30,76,0,0,0,0,0
A15781,31,76,0,0,0,0,0
A15782,32,76,0,0,0,0,0
A15783,33,76,0,0,0,0,0
A15784,34,76,0,0,0,0,0
A15785,35,76,0,0,0,0,0
A15786,36,76,9690,7865,9065,3.1,0.525
A15787,37,76,9690,7865,9065,3.1,0.525
A15788,38,76,9690,7865,9065,3.1,0.525
A15789,39,76,9690,7865,9065,3.1,0.525
A15790,40,76,9690,7865,9065,3.1,0.525
A15791,41,76,9690,7865,9065,3.1,0.525
A15792,42,76,9690,7865,9065,3.1,0.525
A15793,43,76,0,0,0,0,0
A15794,44,76,0,0,0,0,0
A15795,45,76,0,0,0,0,0
A15796,46,76,0,0,0,0,0
A15797,47,76,0,0,0,0,0
A15798,48,76,0,0,0,0,0
A15799,49,76,0,0,0,0,0
A15800,50,76,0,0,0,0,0
A15801,51,76,0,0,0,0,0
A15802,52,76,0,0,0,0,0
A15803,53,76,0,0,0,0,0
A15804,54,76,0,0,0,0,0
A15805,55,76,0,0,0,0,0
A15806,56,76,0,0,0,0,0
A15807,57,76,0,0,0,0,0
A15808,58,76,0,0,0,0,0
A15809,59,76,0,0,0,0,0
A15810,60,76,0,0,0,0,0
A15811,61,76,0,0,0,0,0
A15812,62,76,0,0,0,0,0
A15813,63,76,0,0,0,0,0
A15814,64,76,0,0,0,0,0
A15815,65,76,0,0,0,0,0
A15816,66,76,0,0,0,0,0
A15817,67,76,0,0,0,0,0
A15818,68,76,0,0,0,0,0
A15819,69,76,0,0,0,0,0
A15820,70,76,0,0,0,0,0
A15821,71,76,0,0,0,0,0
A15822,72,76,0,0,0,0,0
A15823,73,76,0,0,0,0,0
A15824,74,76,0,0,0,0,0
A15825,75,76,0,0,0,0,0
A15826,76,76,0,0,0,0,0
A15827,77,76,0,0,0,0,0
A15828,78,76,0,0,0,0,0
